x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
36,1,0,1,11,9,14,29,118.6,25.7,166.9,1,0,404,0,0,1,0,0,0,0,0,0,0,0,0,120,1,1,562,0,344,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
37,1,1,0,17,0,10,24,159.6,108.4,94.3,0,0,303,0,1,0,0,0,0,0,0,0,0,1,0,226,1,0,624,0,355,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
24,1,1,1,13,18,4,29,196.8,125.6,158.3,0,0,454,1,0,1,0,0,0,0,0,0,0,1,0,76,0,0,562,0,666,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
29,1,1,1,9,16,13,28,53.4,169.1,84,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,148,0,0,749,0,444,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
40,1,1,1,15,16,13,29,35.1,45,73.6,0,0,303,1,0,0,0,0,0,1,0,1,0,0,0,118,0,0,624,0,588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
21,1,1,1,18,11,15,32,121.8,45.6,39.5,1,0,151,1,0,0,0,0,0,0,0,0,1,0,0,108,0,0,437,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
22,1,1,1,2,9,9,26,48.8,88,49.7,1,0,252,1,0,0,0,0,0,0,0,0,1,0,0,137,0,0,500,0,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
26,0,1,1,17,6,18,32,160.3,114.3,40.6,0,0,151,1,0,0,0,0,0,0,0,0,0,0,0,68,0,0,500,0,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
29,0,1,1,17,6,1,32,125,38.8,97.2,1,0,81,0,0,1,0,0,0,0,0,0,0,1,0,148,0,0,562,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
38,1,1,0,16,17,16,31,103.8,17.7,120.9,0,0,303,1,0,0,0,0,0,0,1,0,0,0,0,69,0,0,562,0,222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
29,1,1,1,7,15,3,36,85.7,47.7,17.3,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,109,0,0,562,0,566,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
29,1,1,1,10,18,17,33,176.4,87.3,173.2,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,113,0,0,812,0,522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b
36,0,1,1,13,12,9,25,167.9,64.8,76.5,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,76,0,0,812,0,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
27,0,1,0,12,3,17,33,57,123.3,185.7,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,201,0,0,687,0,377,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
30,1,1,1,9,4,1,17,40.9,63.6,108.8,1,0,555,1,0,0,0,0,0,0,0,1,0,0,0,154,0,0,874,0,588,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
33,0,1,1,18,2,14,32,27.6,24.9,126.8,0,0,303,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,562,0,233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
35,1,1,1,11,9,4,26,177.9,1.4,12.8,0,0,404,1,0,0,0,0,0,1,0,1,0,0,0,25,0,0,562,0,744,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
40,0,1,0,8,3,2,24,173.3,63.9,97.5,0,0,373,0,0,1,0,0,0,0,0,0,0,0,0,107,1,0,562,0,300,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
31,0,0,1,5,8,7,30,102.2,155.6,113.8,0,0,404,0,0,0,0,0,0,0,0,1,0,0,1,51,0,0,874,0,699,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,b
20,1,1,0,6,13,8,36,3.7,97.5,70.4,1,0,303,1,0,1,0,0,0,0,0,0,0,0,0,148,0,0,562,0,488,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
30,1,0,1,1,4,10,28,125.1,184.8,159.3,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,83,0,0,624,0,533,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
40,1,0,1,16,13,1,18,162.9,111.6,33.1,1,0,404,1,0,0,0,0,1,0,0,1,0,0,0,141,0,0,187,0,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,a
26,1,0,1,13,13,17,30,95.7,154,15.6,0,0,222,1,0,0,0,0,0,0,1,0,0,0,0,53,0,0,500,0,200,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
29,1,0,0,14,18,12,31,198.2,189.8,56,1,0,454,1,0,0,0,0,0,0,0,0,0,0,0,306,0,0,250,0,278,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,a
25,1,1,1,10,9,16,39,181.1,70.5,36.1,0,0,293,1,0,0,0,0,0,0,0,1,0,0,0,182,0,0,562,0,699,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
27,1,0,1,6,14,12,31,56.1,102.2,102.9,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,191,0,0,749,0,289,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,a
33,1,0,1,7,2,7,27,194.4,173.6,168.5,1,0,484,1,0,1,0,0,0,0,0,0,0,0,0,131,0,0,624,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,a
39,1,1,0,14,0,18,32,73,5.8,101.8,1,0,605,1,0,0,0,0,0,0,0,1,0,0,0,62,0,0,812,0,455,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
29,0,0,1,5,8,6,35,91,120.2,170.2,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,145,0,0,500,0,622,1,0,0,379,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
32,1,0,1,0,1,15,26,131.3,53.1,97.3,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,180,1,0,749,0,433,0,0,1,0,0,0,0,1,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
25,1,1,1,14,11,14,30,151.5,113.2,0.8,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,113,0,0,812,0,400,0,0,0,0,0,1,0,0,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
33,1,1,1,17,16,6,30,148.3,199.7,0.8,1,0,404,1,0,0,0,0,0,0,0,1,1,0,0,86,0,0,624,0,344,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
30,1,1,1,11,12,1,40,68.6,113.2,160.2,0,0,404,1,0,0,0,0,0,0,0,1,0,1,0,135,0,0,812,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,a
30,0,1,0,18,15,7,32,166.9,6.6,158.2,1,0,353,1,0,0,0,0,0,0,0,0,0,1,0,105,0,0,562,0,200,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
34,1,1,0,0,8,0,29,59.2,179.5,41.3,1,0,404,0,1,0,0,1,0,0,0,0,1,0,0,75,1,1,749,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
32,1,0,1,14,17,12,24,17.6,130.9,54.7,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,183,0,0,812,0,511,0,1,0,0,0,0,0,0,1,150,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,0,1,13,5,3,40,18,83.4,65.9,0,0,303,0,1,0,0,0,0,0,0,0,0,0,0,146,1,0,437,0,411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,a
29,0,1,1,11,2,3,38,18.8,97.3,174.1,0,0,404,0,0,1,0,0,0,0,0,0,0,0,0,177,1,0,624,0,522,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,a
38,1,0,1,14,17,17,24,32.6,36.6,72.3,1,0,202,1,0,0,0,0,0,0,0,0,0,1,0,64,0,0,624,0,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
25,0,0,1,9,8,1,34,87.2,45.2,132.2,1,0,404,1,0,0,1,0,0,0,0,1,0,0,0,104,0,0,687,0,599,0,0,0,0,0,0,0,0,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
25,1,1,0,10,11,2,46,79.4,80.9,123.8,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,255,0,0,312,0,322,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,a
32,1,1,1,2,2,6,25,122.7,45.5,102.2,0,0,555,1,0,0,0,0,0,0,0,1,0,0,0,84,0,0,812,0,555,0,0,0,0,0,1,0,0,1,999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,0,0,12,11,11,30,17.5,179.9,6.6,0,0,454,1,1,0,0,0,0,1,0,0,0,0,0,24,0,0,562,0,566,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,a
41,1,1,1,3,8,3,22,41.4,79.6,52.7,1,0,404,0,1,0,0,0,0,0,0,0,0,1,0,199,1,0,562,0,333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
31,1,1,1,10,1,2,24,100.6,159,186.1,1,0,464,1,0,1,0,0,0,0,0,0,0,1,0,127,0,0,874,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,1,1,1,1,17,5,27,121.4,75.1,14.1,0,0,404,1,1,0,0,0,0,0,0,0,0,0,0,176,0,0,812,0,500,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
29,0,1,1,16,9,12,35,124.9,135.6,89.9,0,0,303,1,1,0,0,0,0,0,0,0,1,0,0,313,0,0,250,0,599,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
33,1,1,1,16,2,7,20,32.3,92.8,95.1,1,0,383,1,0,1,0,0,0,0,0,0,0,0,0,79,0,0,812,0,577,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a
22,0,1,1,18,8,12,40,32.6,185.3,86.4,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,812,0,522,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
21,1,0,0,18,8,11,32,17.2,56.4,66.6,0,0,303,1,0,0,0,0,1,0,0,1,0,0,0,83,0,0,624,0,455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
27,1,1,1,14,11,7,31,88.8,84.8,28.3,0,1,807,1,0,0,0,0,0,0,0,1,0,0,0,30,0,0,562,0,566,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
32,1,0,1,14,3,9,32,194.3,121.3,31,0,0,605,1,0,0,0,0,0,0,0,1,0,0,0,103,0,0,812,0,466,0,0,0,554,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
23,1,1,1,14,17,0,36,51.1,78.9,128.9,0,0,464,1,0,1,0,0,0,0,0,0,0,0,0,153,0,0,624,0,455,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
39,1,1,0,8,2,5,23,49.3,74.2,198.2,0,0,505,1,0,0,0,0,0,0,0,1,0,0,0,77,0,0,624,0,677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,1,1,7,4,13,24,50.4,112.5,40.4,1,0,404,1,0,0,0,0,0,0,0,0,0,0,0,109,0,0,687,0,244,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
29,1,1,0,14,9,2,25,84.4,59,83.6,0,0,303,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,562,0,333,0,0,0,0,0,0,1,0,1,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
34,0,1,0,2,7,4,30,2.3,72.3,103.3,1,0,404,0,0,1,0,0,0,0,0,0,0,0,0,82,1,0,624,0,433,0,0,0,0,0,0,0,0,1,48,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,b
33,1,1,1,17,15,8,33,96,20.8,150.1,1,0,605,1,0,0,0,0,0,0,0,1,0,0,0,82,0,0,874,0,466,0,0,1,436,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
15,1,1,1,12,15,15,26,66.5,82.5,34.8,1,0,404,1,0,0,0,1,0,0,0,0,0,1,0,71,0,0,562,0,655,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
30,1,1,0,17,12,14,31,46.7,163.5,10.9,1,0,404,1,1,0,0,0,0,0,0,0,0,0,0,303,0,0,562,0,611,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
21,1,1,1,17,1,18,32,174.4,197.5,25.2,1,0,404,1,0,0,0,0,0,0,0,1,0,0,0,140,0,0,812,0,444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,a
27,0,1,0,13,10,5,48,2.3,13.9,12.2,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,169,0,0,999,0,566,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,b
33,1,1,1,3,11,6,41,142.8,135.7,112.4,0,0,555,1,0,1,0,0,0,0,0,0,0,0,0,142,0,0,812,0,389,0,0,0,430,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
27,1,1,1,0,17,6,18,102.4,185.9,115,0,0,605,1,0,1,0,0,0,0,0,0,0,0,0,108,0,0,812,0,344,0,0,0,454,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,a
29,1,1,1,17,17,9,32,193,198,0.3,0,0,404,1,1,0,0,0,0,0,0,0,0,0,0,81,0,0,562,0,278,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,a
40,1,0,1,7,0,15,27,32,39.5,94.4,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,60,0,0,624,0,477,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,0,0,0,9,8,3,28,192.9,15,193.8,0,0,454,1,1,0,0,0,0,0,0,0,1,0,0,151,0,1,812,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,a
27,1,1,0,9,15,5,25,164.7,126.7,175.1,1,0,353,1,0,0,0,0,0,0,0,1,0,0,0,101,0,0,562,0,766,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,a
34,1,0,1,0,8,13,24,42.9,66,14.6,0,0,505,1,0,1,1,0,0,0,0,0,0,0,0,235,0,1,937,0,477,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,b
26,1,1,1,1,6,2,37,44.9,20,122.3,1,0,353,0,0,0,0,0,0,1,0,1,0,0,0,282,1,0,562,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
31,1,1,0,1,17,2,33,121.8,14.4,171.5,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,100,1,1,624,0,389,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,a
30,0,1,1,7,11,18,32,178.4,15.9,106.1,0,0,404,1,0,1,0,0,0,0,0,0,0,1,0,55,0,0,624,0,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
36,0,0,1,10,6,13,23,13.8,3.2,49.1,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,117,1,0,624,0,455,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,a
28,0,1,1,16,17,8,38,199.6,107.3,158.6,0,0,404,1,0,0,0,1,0,0,1,1,0,0,0,23,0,0,562,0,588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
28,1,1,1,1,10,11,22,34.1,153,187.6,0,0,464,1,0,0,0,0,0,0,0,1,0,0,0,16,0,0,562,0,588,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
29,1,1,1,0,2,6,31,185,119,142.5,1,0,706,1,0,1,0,0,0,0,0,0,0,0,0,146,0,0,624,0,355,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,a
30,0,1,1,9,13,18,35,171.6,8.2,119.7,0,0,404,1,0,1,0,0,0,0,0,0,0,0,0,30,0,0,812,0,500,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,a
27,1,0,1,7,7,7,37,180.6,0.2,49.4,1,0,605,1,0,0,0,0,0,0,0,1,0,0,0,117,0,0,562,0,333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,a
35,1,0,0,6,16,15,31,168.4,174.2,35.4,1,0,404,1,0,0,0,0,0,0,1,0,0,0,0,160,0,0,187,0,255,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,a
49,0,0,0,10,5,17,26,112.6,166.8,147,0,0,202,1,0,0,0,0,0,0,0,0,0,1,0,134,0,0,624,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
21,1,1,1,9,17,18,32,154.3,88.2,41.9,0,0,353,1,0,1,0,0,0,0,0,0,0,0,0,143,0,0,749,0,322,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
40,1,1,1,12,15,13,22,150.5,88.2,194.5,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,93,0,0,562,0,544,0,0,0,0,0,0,0,1,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
31,1,1,1,11,16,15,33,155,170.3,87.8,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,79,0,0,562,0,611,0,0,0,0,0,0,0,1,1,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
36,1,1,0,1,4,17,38,90.4,11.6,43.6,1,0,505,1,1,0,0,0,0,0,0,0,0,0,0,161,0,0,624,0,389,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,0,1,1,0,17,14,21,93.2,95.2,121.1,0,0,404,0,1,0,0,0,0,0,0,0,1,0,0,288,1,1,437,0,289,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
25,0,1,1,13,15,5,20,27.7,18.6,44.6,0,0,404,1,0,1,0,0,0,0,0,0,1,0,0,109,0,0,624,0,677,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
26,0,1,1,12,10,8,31,0.2,31.3,148.7,1,0,404,1,0,0,0,0,0,0,0,1,1,0,0,139,0,0,375,0,588,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
29,0,1,1,0,5,17,38,88.7,106.9,176.9,0,0,404,0,0,0,0,0,0,0,0,1,0,0,0,266,0,0,624,1,422,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
37,1,1,1,10,9,17,33,58.9,188.4,166.8,1,0,373,1,0,0,0,0,0,0,0,0,0,0,0,156,0,0,749,0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,a
27,1,1,0,14,18,7,31,88.3,90.3,121.4,0,0,353,1,0,1,0,0,0,0,0,0,0,0,0,130,0,0,874,0,688,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
19,1,1,1,15,13,0,22,194.4,119.5,30.7,0,0,404,1,0,0,0,0,0,0,1,0,0,0,0,149,0,0,312,0,233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,a
28,0,0,1,12,2,14,23,83.9,13.5,195,1,0,303,1,0,0,0,0,0,0,0,1,0,0,0,84,0,0,250,0,311,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,a
24,0,0,1,5,14,2,28,32.7,120.2,32.9,0,0,404,1,1,0,0,1,0,0,0,0,0,0,0,140,0,1,687,0,488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,a
31,1,0,0,3,4,4,37,93.8,71.1,164.3,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,127,1,0,562,0,211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,a
39,0,1,0,3,5,14,31,145.9,168.3,57.7,0,0,353,0,1,0,0,0,0,0,0,0,0,1,0,202,0,0,624,1,366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
28,1,0,0,16,2,4,24,148.3,129.6,58.7,1,0,404,1,0,0,1,0,0,0,0,0,0,0,0,131,0,0,812,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
24,1,1,1,9,14,11,35,2.2,148.6,82.4,0,0,404,1,0,0,0,0,0,0,0,1,0,0,0,26,0,0,624,0,344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,a
21,1,0,1,14,12,15,23,143.4,41.1,1.1,0,0,121,1,0,1,0,0,0,0,0,0,1,0,0,135,0,0,749,0,244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
36,1,0,0,11,14,0,32,139.7,6.7,91.9,0,0,404,0,0,0,0,0,0,0,0,0,1,0,0,45,1,0,562,0,266,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
42,1,1,1,13,13,4,21,64.6,46.6,174.7,1,0,353,1,0,0,0,0,0,0,0,1,0,0,0,90,0,0,812,0,710,0,0,0,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,b
32,1,0,1,2,1,17,30,182.9,173.7,177.3,0,0,151,1,1,0,0,0,0,0,0,0,1,0,0,45,0,0,375,0,311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
37,0,1,1,1,1,2,30,51,60.2,144.6,0,0,454,1,0,1,0,0,0,0,0,0,0,0,0,268,0,0,812,0,355,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,a
31,0,1,0,2,13,9,40,20.6,108.5,86.1,1,0,202,1,0,0,0,0,0,0,0,0,1,0,0,213,0,0,562,0,189,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,a
29,1,0,0,10,15,13,36,66.3,129.1,54.2,0,0,404,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,562,0,322,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,a
31,0,1,1,17,11,8,29,163.9,98.9,193.2,0,1,404,1,0,0,0,0,0,0,0,1,0,1,0,104,0,0,562,0,622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
30,1,1,1,15,16,6,32,48.2,61.8,113.1,1,0,303,1,0,0,0,0,1,0,0,1,1,0,0,112,0,0,562,0,433,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
28,0,1,1,1,5,13,31,2.4,166.4,161.3,1,0,252,1,0,0,0,0,0,0,1,0,0,0,0,100,0,0,624,0,255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,a
22,1,1,0,1,16,2,40,102.1,120.7,96.9,0,0,454,1,0,0,0,0,0,0,0,1,0,0,0,132,0,0,624,0,566,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,b
